"cds_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","locus_tag","protein","protein_id"
"lcl_NZ_CP166677.1_cds_WP_463938055.1_824",18142.968247999,5.81719087924835,0.164694394453926,2.39445328905348e-274,1.3210198795708e-270,"rocD","ABFT21_RS04165","ornithine--oxo-acid transaminase","WP_463938055.1"
"lcl_NZ_CP166677.1_cds_WP_054019723.1_3046",14444.5794160763,-4.68351385979607,0.156546507333718,5.9130741639914e-198,1.63112150813703e-194,NA,"ABFT21_RS15380","sulfate adenylyltransferase subunit 1","WP_054019723.1"
"lcl_NZ_CP166677.1_cds_WP_054020862.1_4227",20443.1442572271,-5.88019841470251,0.20336198553203,8.1981718138055e-185,1.50764379655883e-181,NA,"ABFT21_RS21340","TRAP transporter small permease","WP_054020862.1"
"lcl_NZ_CP166677.1_cds_WP_054019589.1_2122",21343.997435331,-4.92363311227941,0.183019554145605,1.30440610464946e-160,1.79910211983777e-157,NA,"ABFT21_RS10710","alpha-hydroxy acid oxidase","WP_054019589.1"
"lcl_NZ_CP166677.1_cds_WP_054020480.1_114",47342.0593057868,-5.31272473873805,0.197572047952088,1.7705180710339e-160,1.9535896395788e-157,NA,"ABFT21_RS00575","hypothetical protein","WP_054020480.1"
"lcl_NZ_CP166677.1_cds_WP_082368251.1_4634",16330.3696644822,6.99575036997177,0.261706014794438,6.0151025038862e-159,5.53088675232336e-156,NA,"ABFT21_RS23385","penicillin acylase family protein","WP_082368251.1"
"lcl_NZ_CP166677.1_cds_WP_054019726.1_3042",25269.6315979325,-5.13044988900983,0.193766798379306,9.53746598980666e-156,7.51688569510905e-153,NA,"ABFT21_RS15360","nitrite/sulfite reductase","WP_054019726.1"
"lcl_NZ_CP166677.1_cds_WP_054020859.1_4224",48801.3707107069,-5.05398502451329,0.194302463619985,2.5959648328151e-150,1.79024224783012e-147,NA,"ABFT21_RS21325","hydantoinase B/oxoprolinase family protein","WP_054020859.1"
"lcl_NZ_CP166677.1_cds_WP_054019725.1_3044",5103.17845733549,-4.70361635738318,0.186909857290187,6.69713969624318e-141,4.10534663379707e-138,NA,"ABFT21_RS15370","phosphoadenylyl-sulfate reductase","WP_054019725.1"
"lcl_NZ_CP166677.1_cds_WP_054022242.1_3525",239565.106962274,5.85632022351308,0.235820336419159,2.81054253903011e-137,1.55057631878291e-134,NA,"ABFT21_RS17780","poly(ethylene terephthalate) hydrolase","WP_054022242.1"
"lcl_NZ_CP166677.1_cds_WP_054020861.1_4226",144829.547729562,-6.23641885889734,0.253452148715523,6.90113956725618e-135,3.46123518114112e-132,NA,"ABFT21_RS21335","TRAP transporter substrate-binding protein","WP_054020861.1"
"lcl_NZ_CP166677.1_cds_WP_054022212.1_2836",9713.8537547788,4.55118058976913,0.186517522525806,1.09232499270658e-132,5.02196415396849e-130,NA,"ABFT21_RS14330","MFS transporter","WP_054022212.1"
"lcl_NZ_CP166677.1_cds_WP_054020863.1_4228",55445.3966093355,-6.28548000066667,0.259142694060542,3.96835081484509e-131,1.68410703426926e-128,NA,"ABFT21_RS21345","TRAP transporter large permease","WP_054020863.1"
"lcl_NZ_CP166677.1_cds_WP_054021635.1_3853",3188.21532852399,4.98789771618058,0.209585402813654,2.24220412601624e-126,8.83588583087972e-124,NA,"ABFT21_RS19440","sigma-54-dependent Fis family transcriptional regulator","WP_054021635.1"
"lcl_NZ_CP166677.1_cds_WP_054019724.1_3045",15430.4821362548,-4.93889739953253,0.210949732744586,2.21647370132542e-122,8.15219027347489e-120,"cysD","ABFT21_RS15375","sulfate adenylyltransferase subunit CysD","WP_054019724.1"
"lcl_NZ_CP166677.1_cds_WP_054020860.1_4225",6565.22101423007,-5.32936674910017,0.232616387787865,3.05784187960938e-117,1.05438210311281e-114,NA,"ABFT21_RS21330","winged helix DNA-binding protein","WP_054020860.1"
"lcl_NZ_CP166677.1_cds_WP_054019365.1_4375",11655.6465614413,4.68808215700154,0.206359874533831,1.15410597447973e-115,3.74541333012038e-113,"ugpB","ABFT21_RS22080","sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB","WP_054019365.1"
"lcl_NZ_CP166677.1_cds_WP_054020262.1_573",1115.09263229184,4.69126635062206,0.207146985926521,9.29293106217817e-115,2.84828337055761e-112,NA,"ABFT21_RS02885","Mpo1 family 2-hydroxy fatty acid dioxygenase","WP_054020262.1"
"lcl_NZ_CP166677.1_cds_WP_054019588.1_2121",23241.6276333899,-5.64528175021539,0.249889121129647,3.56238603717514e-114,1.03440440879449e-111,NA,"ABFT21_RS10705","L-lactate permease","WP_054019588.1"
"lcl_NZ_CP166677.1_cds_WP_054020486.1_108",19629.5527079614,6.14545120212551,0.275262054520696,5.0480311458032e-112,1.39249939156981e-109,NA,"ABFT21_RS00545","TRAP transporter substrate-binding protein","WP_054020486.1"
"lcl_NZ_CP166677.1_cds_WP_231638239.1_2835",23007.8729294049,5.27732730911746,0.237950115699525,4.01062748233272e-110,1.05364913428713e-107,NA,"ABFT21_RS14325","GreA/GreB family elongation factor","WP_231638239.1"
"lcl_NZ_CP166677.1_cds_WP_316704342.1_3523",3283.36344591796,5.54132574080201,0.250045792779134,5.45073748986775e-110,1.36689630598184e-107,NA,"ABFT21_RS17770","helix-turn-helix transcriptional regulator","WP_316704342.1"
"lcl_NZ_CP166677.1_cds_WP_231637990.1_1104",5761.65334886484,-3.83861140553606,0.175757384818352,7.55904662127319e-107,1.81318522650279e-104,NA,"ABFT21_RS05565","GNAT family N-acetyltransferase","WP_231637990.1"
"lcl_NZ_CP166677.1_cds_WP_054021441.1_4780",1773.80008535119,4.77855403331487,0.227870374223881,7.98190987382866e-99,1.83484153224636e-96,NA,"ABFT21_RS24115","feruloyl-CoA synthase","WP_054021441.1"
"lcl_NZ_CP166677.1_cds_WP_054018212.1_3229",17433.4433277811,-3.73329449910239,0.191319382166824,7.36757131386632e-86,1.62587563754402e-83,NA,"ABFT21_RS16300","efflux RND transporter permease subunit","WP_054018212.1"
"lcl_NZ_CP166677.1_cds_WP_054018478.1_925",15531.3669538501,3.72982170020488,0.191163497273871,8.50558821563188e-86,1.80482039175543e-83,"otsB","ABFT21_RS04670","trehalose-phosphatase","WP_054018478.1"
"lcl_NZ_CP166677.1_cds_WP_054018641.1_1126",14762.0436390109,6.31533066453964,0.328105861977894,9.39619722959578e-84,1.91995630058074e-81,NA,"ABFT21_RS05675","AMP-dependent synthetase/ligase","WP_054018641.1"
"lcl_NZ_CP166677.1_cds_WP_054021443.1_4778",3153.620995005,5.47094515844767,0.284358750380558,1.27132890292066e-83,2.50497198479046e-81,NA,"ABFT21_RS24105","ABC transporter substrate-binding protein","WP_054021443.1"
"lcl_NZ_CP166677.1_cds_WP_054021351.1_2506",7078.91885573186,3.91640314325139,0.205277022300068,1.60046945819408e-82,3.04475517270922e-80,NA,"ABFT21_RS12655","alpha/beta hydrolase family protein","WP_054021351.1"
"lcl_NZ_CP166677.1_cds_WP_054018838.1_2736",966.55001216953,4.16075900779846,0.218622790330246,5.98877746221209e-82,1.1013361753008e-79,NA,"ABFT21_RS13830","4-hydroxyphenylacetate 3-hydroxylase family protein","WP_054018838.1"
"lcl_NZ_CP166677.1_cds_WP_054018213.1_3230",4171.56228997491,-4.06616601485022,0.21494610913309,5.38111956712253e-81,9.57665698445646e-79,NA,"ABFT21_RS16305","efflux RND transporter periplasmic adaptor subunit","WP_054018213.1"
"lcl_NZ_CP166677.1_cds_WP_054017838.1_3576",77426.7714530704,4.43113323027955,0.234659143359166,9.77053993546839e-81,1.68450215074935e-78,NA,"ABFT21_RS18035","TonB-dependent receptor","WP_054017838.1"
"lcl_NZ_CP166677.1_cds_WP_054019364.1_4376",2243.79258684439,4.62113012543968,0.24500172375513,1.85847138998925e-80,3.10702626017294e-78,"ugpA","ABFT21_RS22085","sn-glycerol-3-phosphate ABC transporter permease UgpA","WP_054019364.1"
"lcl_NZ_CP166677.1_cds_WP_054021225.1_2611",17224.7940876298,4.51292357203993,0.240539819794691,1.55472867217041e-79,2.52277590716592e-77,NA,"ABFT21_RS13195","branched-chain amino acid ABC transporter substrate-binding protein","WP_054021225.1"
"lcl_NZ_CP166677.1_cds_WP_054022605.1_3193",1797.62011320698,3.23805178843481,0.175069902284642,2.3875701841892e-77,3.76349277319194e-75,NA,"ABFT21_RS16120","putative bifunctional diguanylate cyclase/phosphodiesterase","WP_054022605.1"
"lcl_NZ_CP166677.1_cds_WP_054018477.1_924",20808.9363311514,3.29965776777292,0.18049262758696,7.68972116140148e-76,1.17844976798478e-73,NA,"ABFT21_RS04665","alpha,alpha-trehalose-phosphate synthase (UDP-forming)","WP_054018477.1"
"lcl_NZ_CP166677.1_cds_WP_054021183.1_1566",1206.54345137272,3.75469986707756,0.205297267797412,8.00366215641459e-76,1.19341092207944e-73,NA,"ABFT21_RS07890","feruloyl-CoA synthase","WP_054021183.1"
"lcl_NZ_CP166677.1_cds_WP_054019695.1_3082",2946.58620835915,4.21948232710191,0.231887578059429,4.35933937766658e-75,6.32907245962804e-73,NA,"ABFT21_RS15565","hypothetical protein","WP_054019695.1"
"lcl_NZ_CP166677.1_cds_WP_054021224.1_2610",24818.7103798505,3.43728919915327,0.191809485966664,7.45112957570433e-73,1.0540482530554e-70,NA,"ABFT21_RS13190","3-(methylthio)propionyl-CoA ligase","WP_054021224.1"
"lcl_NZ_CP166677.1_cds_WP_054018637.1_1122",35304.77874683,5.99907584444516,0.337511759757833,5.33734968972192e-72,7.36153955954896e-70,NA,"ABFT21_RS05655","ABC transporter substrate-binding protein","WP_054018637.1"
"lcl_NZ_CP166677.1_cds_WP_054019873.1_5093",36178.5851950769,5.96982845569089,0.336078557301516,5.92699877506154e-72,7.97542737610111e-70,NA,"ABFT21_RS25690","MFS transporter","WP_054019873.1"
"lcl_NZ_CP166677.1_cds_WP_054021065.1_4804",1747.87482467883,4.99254660045655,0.283665251549125,1.8095872848738e-70,2.37702215491637e-68,NA,"ABFT21_RS24240","DUF4212 domain-containing protein","WP_054021065.1"
"lcl_NZ_CP166677.1_cds_WP_054021440.1_4781",1482.51948538555,4.60277886946394,0.263094212152165,1.04142364308823e-69,1.33617075323669e-67,NA,"ABFT21_RS24120","crotonase/enoyl-CoA hydratase family protein","WP_054021440.1"
"lcl_NZ_CP166677.1_cds_WP_054018640.1_1125",4267.49911472479,6.08326188008777,0.350318781591425,9.63851344730879e-69,1.20853815201824e-66,NA,"ABFT21_RS05670","ABC transporter ATP-binding protein","WP_054018640.1"
"lcl_NZ_CP166677.1_cds_WP_054020943.1_1444",1415.37753601597,3.14596618146035,0.181157912229098,1.46867871997111e-68,1.80060011068459e-66,NA,"ABFT21_RS07280","alpha/beta hydrolase domain-containing protein","WP_054020943.1"
"lcl_NZ_CP166677.1_cds_WP_082368629.1_2898",7747.97168701409,3.77915253746683,0.221084662386225,1.39580017652317e-66,1.67404990736485e-64,NA,"ABFT21_RS14640","sodium-translocating pyrophosphatase","WP_082368629.1"
"lcl_NZ_CP166677.1_cds_WP_082368163.1_3043",4809.10219286338,-4.70180444935203,0.276028774361248,2.83848799129946e-66,3.33190175489343e-64,NA,"ABFT21_RS15365","DUF934 domain-containing protein","WP_082368163.1"
"lcl_NZ_CP166677.1_cds_WP_054021698.1_5218",7230.76298320228,-3.60466866976363,0.212761883904626,1.47297239961744e-65,1.6929976518103e-63,NA,"ABFT21_RS26365","hypothetical protein","WP_054021698.1"
"lcl_NZ_CP166677.1_cds_WP_054020882.1_4255",2519.2262568073,4.82253465480187,0.288769438729506,1.39406294251823e-63,1.56960107221899e-61,NA,"ABFT21_RS21480","(2Fe-2S)-binding protein","WP_054020882.1"
"lcl_NZ_CP166677.1_cds_WP_054021697.1_5217",3680.89023217739,-2.80886580264214,0.17328633671293,3.63354604389782e-60,4.00925470483686e-58,NA,"ABFT21_RS26360","SET domain-containing protein","WP_054021697.1"
"lcl_NZ_CP166677.1_cds_WP_054018636.1_1121",10272.1167108125,5.54800059932606,0.344076933077036,1.13593222619357e-59,1.22881139057058e-57,NA,"ABFT21_RS05650","ABC transporter ATP-binding protein","WP_054018636.1"
"lcl_NZ_CP166677.1_cds_WP_054019764.1_2797",10622.7197266688,-2.73058671134303,0.170324956337189,1.2088394768235e-58,1.28253219108371e-56,NA,"ABFT21_RS14135","putative bifunctional diguanylate cyclase/phosphodiesterase","WP_054019764.1"
"lcl_NZ_CP166677.1_cds_WP_054021914.1_1712",11095.2934051794,5.42661862531983,0.346281246316151,1.45597172689384e-56,1.51558415420251e-54,NA,"ABFT21_RS08635","ABC transporter substrate-binding protein","WP_054021914.1"
"lcl_NZ_CP166677.1_cds_WP_231638166.1_4803",782.120353630391,3.6893603879752,0.236416402112208,5.24742111473572e-56,5.36111523888833e-54,NA,"ABFT21_RS24235","tetratricopeptide repeat protein","WP_231638166.1"
"lcl_NZ_CP166677.1_cds_WP_082368129.1_5292",4058.42630732926,-2.59617703468216,0.16651141656511,1.1047690931887e-55,1.1081838340222e-53,"metX","ABFT21_RS26735","homoserine O-succinyltransferase MetX","WP_082368129.1"
"lcl_NZ_CP166677.1_cds_WP_054020918.1_1474",5865.41163052291,3.08571798453241,0.199439401458048,4.71485975658587e-55,4.64497879947932e-53,NA,"ABFT21_RS07430","GNAT family N-acetyltransferase","WP_054020918.1"
"lcl_NZ_CP166677.1_cds_WP_054017935.1_1317",10631.5989108005,2.48595886299337,0.160603172719247,6.55398488425139e-55,6.34356747480964e-53,NA,"ABFT21_RS06640","sensor domain-containing diguanylate cyclase","WP_054017935.1"
"lcl_NZ_CP166677.1_cds_WP_054020901.1_4172",2972.5634599619,3.60470310391833,0.23623047801908,9.29929522775484e-54,8.84555375371094e-52,NA,"ABFT21_RS21060","acyl-CoA dehydrogenase family protein","WP_054020901.1"
"lcl_NZ_CP166677.1_cds_WP_054019536.1_5293",1264.11286325929,-2.71128360401334,0.177537301298136,1.49062314494559e-53,1.39385896451946e-51,"metW","ABFT21_RS26740","methionine biosynthesis protein MetW","WP_054019536.1"
"lcl_NZ_CP166677.1_cds_WP_054021064.1_4805",17352.667943094,4.12471479904457,0.270995962454789,2.11402894041533e-53,1.9438496107119e-51,NA,"ABFT21_RS24245","sodium:solute symporter family protein","WP_054021064.1"
"lcl_NZ_CP166677.1_cds_WP_054022659.1_2456",4094.04474140568,4.30872161182482,0.286396658569603,3.40542738742059e-52,3.07995785186875e-50,NA,"ABFT21_RS12405","phytanoyl-CoA dioxygenase family protein","WP_054022659.1"
"lcl_NZ_CP166677.1_cds_WP_054019935.1_365",3734.39416843696,3.46085413288863,0.231164596633679,1.06133107992753e-51,9.44413478703256e-50,NA,"ABFT21_RS01840","Bug family tripartite tricarboxylate transporter substrate binding protein","WP_054019935.1"
"lcl_NZ_CP166677.1_cds_WP_054020881.1_4254",16135.4748222651,4.48804799275255,0.301173007736083,1.82663764656019e-51,1.59961268191628e-49,NA,"ABFT21_RS21475","xanthine dehydrogenase family protein molybdopterin-binding subunit","WP_054020881.1"
"lcl_NZ_CP166677.1_cds_WP_157549290.1_826",7437.798865973,3.63392280932437,0.244121857095202,3.47093738637347e-51,2.99205649384725e-49,NA,"ABFT21_RS04175","hypothetical protein","WP_157549290.1"
"lcl_NZ_CP166677.1_cds_WP_231638194.1_5159",9858.69095261245,-2.3009543752923,0.154038343932394,4.04232796776272e-51,3.43100359971491e-49,NA,"ABFT21_RS26070","putative bifunctional diguanylate cyclase/phosphodiesterase","WP_231638194.1"
"lcl_NZ_CP166677.1_cds_WP_082367926.1_1091",2031.16480462426,2.95151206254839,0.200208967836775,3.57388186595526e-50,2.98744034158715e-48,NA,"ABFT21_RS05500","tripartite tricarboxylate transporter substrate binding protein","WP_082367926.1"
"lcl_NZ_CP166677.1_cds_WP_054022433.1_825",3068.09498658387,3.68307059876655,0.250395813243064,4.50087952658205e-50,3.70617199226167e-48,NA,"ABFT21_RS04170","hypothetical protein","WP_054022433.1"
"lcl_NZ_CP166677.1_cds_WP_157549296.1_833",5488.79179893421,-2.93848409280005,0.200612495522813,1.35319871745839e-49,1.09788195944382e-47,NA,"ABFT21_RS04210","alpha/beta fold hydrolase","WP_157549296.1"
"lcl_NZ_CP166677.1_cds_WP_054020864.1_4230",2976.86097564073,-2.32103445430504,0.160179065109396,1.85265171435075e-48,1.48131587073523e-46,NA,"ABFT21_RS21355","putative bifunctional diguanylate cyclase/phosphodiesterase","WP_054020864.1"
"lcl_NZ_CP166677.1_cds_WP_463938092.1_2188",13152.851552143,-2.54390696034965,0.176668289632387,4.46508014882151e-48,3.51912102586404e-46,NA,"ABFT21_RS11045","methyl-accepting chemotaxis protein","WP_463938092.1"
"lcl_NZ_CP166677.1_cds_WP_054021913.1_1713",3666.81875780991,4.79970718236353,0.334693645703533,7.51335951172203e-48,5.83819780650287e-46,NA,"ABFT21_RS08640","ABC transporter ATP-binding protein","WP_054021913.1"
"lcl_NZ_CP166677.1_cds_WP_054020433.1_712",18228.2464297508,-2.89017785709087,0.201385049315921,2.0879665822852e-47,1.59990439367603e-45,NA,"ABFT21_RS03605","O-linked N-acetylglucosamine transferase family protein","WP_054020433.1"
"lcl_NZ_CP166677.1_cds_WP_054021361.1_2518",2261.57138097194,-2.8368942667494,0.198133410140301,2.14667789806199e-47,1.62235917309699e-45,NA,"ABFT21_RS12715","CoA-binding protein","WP_054021361.1"
"lcl_NZ_CP166677.1_cds_WP_054022104.1_2982",1267.21476765295,-2.75016432077186,0.194180975510657,1.63445580251896e-46,1.21855306249961e-44,"fliR","ABFT21_RS15060","flagellar biosynthetic protein FliR","WP_054022104.1"
"lcl_NZ_CP166677.1_cds_WP_054020920.1_1472",4387.97395970742,2.61329294857772,0.184658459555071,2.27105161082283e-46,1.67058556492128e-44,NA,"ABFT21_RS07420","GntR family transcriptional regulator","WP_054020920.1"
"lcl_NZ_CP166677.1_cds_WP_054022083.1_2958",3405.60303569547,-2.38190694460429,0.168388634744433,2.45554008269558e-46,1.78252824160941e-44,NA,"ABFT21_RS14940","class I SAM-dependent methyltransferase","WP_054022083.1"
"lcl_NZ_CP166677.1_cds_WP_054019127.1_235",133515.506315964,2.90983802625952,0.207714190093623,1.46713518312007e-45,1.05119283185369e-43,NA,"ABFT21_RS01190","Glu/Leu/Phe/Val family dehydrogenase","WP_054019127.1"
"lcl_NZ_CP166677.1_cds_WP_054021928.1_1696",7164.17606682259,-2.76321298017,0.197484289987414,6.34786645732622e-45,4.48989477500882e-43,NA,"ABFT21_RS08550","CheR family methyltransferase","WP_054021928.1"
"lcl_NZ_CP166677.1_cds_WP_463938107.1_2531",6465.63117362742,-3.29649249910273,0.237387998723293,1.15501822154041e-44,8.06612092182083e-43,NA,"ABFT21_RS12780","methyl-accepting chemotaxis protein","WP_463938107.1"
"lcl_NZ_CP166677.1_cds_WP_054019905.1_5056",21055.5264201374,3.11928449619885,0.225121295767786,1.3294717474071e-44,9.16836953805621e-43,NA,"ABFT21_RS25505","Bug family tripartite tricarboxylate transporter substrate binding protein","WP_054019905.1"
"lcl_NZ_CP166677.1_cds_WP_054018610.1_1090",1359.95211531025,2.4500162142132,0.176814909208662,1.57013204480903e-44,1.06943438163104e-42,NA,"ABFT21_RS05495","long-chain-fatty-acid--CoA ligase","WP_054018610.1"
"lcl_NZ_CP166677.1_cds_WP_054018639.1_1124",2298.72238796119,4.64086471267829,0.336809897639214,2.26151136825074e-44,1.52155588032187e-42,NA,"ABFT21_RS05665","branched-chain amino acid ABC transporter permease","WP_054018639.1"
"lcl_NZ_CP166677.1_cds_WP_054021961.1_1653",2977.52040641404,2.96786963804799,0.215711319587928,4.18407601412307e-44,2.78115028553216e-42,NA,"ABFT21_RS08335","hemolysin family protein","WP_054021961.1"
"lcl_NZ_CP166677.1_cds_WP_054021469.1_2946",6059.74404822842,-2.3539059990882,0.170499388137821,6.00463045543659e-44,3.94375550269567e-42,"motB","ABFT21_RS14880","flagellar motor protein MotB","WP_054021469.1"
"lcl_NZ_CP166677.1_cds_WP_082368191.1_1779",599.059336769494,3.2117723838787,0.234009784867309,6.95972744269296e-44,4.51727250603965e-42,NA,"ABFT21_RS08970","DUF2189 domain-containing protein","WP_082368191.1"
"lcl_NZ_CP166677.1_cds_WP_054020434.1_713",5852.58177852608,-3.5691027746358,0.259804843406934,7.24254954733647e-44,4.64617975030875e-42,NA,"ABFT21_RS03610","hypothetical protein","WP_054020434.1"
"lcl_NZ_CP166677.1_cds_WP_054019977.1_415",1712.10590661046,5.0116392263471,0.366054548404937,7.33699565966021e-44,4.6526672476259e-42,NA,"ABFT21_RS02090","tripartite tricarboxylate transporter substrate binding protein","WP_054019977.1"
"lcl_NZ_CP166677.1_cds_WP_054021226.1_2612",757.399601943688,3.32564931395358,0.242633297369426,8.88915985882269e-44,5.57289715240054e-42,NA,"ABFT21_RS13200","branched-chain amino acid ABC transporter permease","WP_054021226.1"
"lcl_NZ_CP166677.1_cds_WP_054019904.1_5057",3205.78621144829,3.8636954257949,0.282437392416311,1.03634503917882e-43,6.42417481028037e-42,NA,"ABFT21_RS25510","enoyl-CoA hydratase/isomerase family protein","WP_054019904.1"
"lcl_NZ_CP166677.1_cds_WP_054020942.1_1445",287.170797987117,4.08400531059444,0.300034087334452,2.45563926709666e-43,1.50530687073025e-41,NA,"ABFT21_RS07285","hypothetical protein","WP_054020942.1"
"lcl_NZ_CP166677.1_cds_WP_054021771.1_5409",1859.25885140615,-2.68601858567387,0.197438551556554,4.33653928374304e-43,2.62908650861652e-41,NA,"ABFT21_RS27325","sulfate/molybdate ABC transporter ATP-binding protein","WP_054021771.1"
"lcl_NZ_CP166677.1_cds_WP_463938097.1_2284",15571.6151313391,2.94264248160016,0.216151824005617,4.98579317819231e-43,2.98985010479206e-41,NA,"ABFT21_RS11535","propionate--CoA ligase","WP_463938097.1"
"lcl_NZ_CP166677.1_cds_WP_054021639.1_3859",1339.58661282085,2.70763310900323,0.201262923748988,2.9452302825294e-42,1.74718660953921e-40,NA,"ABFT21_RS19470","quinoprotein dehydrogenase-associated SoxYZ-like carrier","WP_054021639.1"
"lcl_NZ_CP166677.1_cds_WP_054021515.1_5167",709.593606824295,3.71238663999937,0.276385742632563,3.20913819117316e-42,1.88349100007472e-40,NA,"ABFT21_RS26110","DUF2917 domain-containing protein","WP_054021515.1"
"lcl_NZ_CP166677.1_cds_WP_054021929.1_1695",3576.73630566661,-2.80246931050032,0.208482658722088,3.46527281418972e-42,2.01241159114575e-40,"cheD","ABFT21_RS08545","chemoreceptor glutamine deamidase CheD","WP_054021929.1"
"lcl_NZ_CP166677.1_cds_WP_054021699.1_5219",11454.8826800751,-4.18054535144852,0.311982302381216,4.02871910193904e-42,2.2913859057111e-40,NA,"ABFT21_RS26370","DUF3563 family protein","WP_054021699.1"
"lcl_NZ_CP166677.1_cds_WP_082367921.1_1051",1588.8926218994,3.40005339125642,0.253215303107624,4.0210617891937e-42,2.2913859057111e-40,NA,"ABFT21_RS05300","FKBP-type peptidyl-prolyl cis-trans isomerase","WP_082367921.1"
"lcl_NZ_CP166677.1_cds_WP_054019404.1_4361",8610.44382837968,-2.25402094013514,0.167668137231772,4.88347768831969e-42,2.74919861290405e-40,NA,"ABFT21_RS22010","CsgG/HfaB family protein","WP_054019404.1"
"lcl_NZ_CP166677.1_cds_WP_054021227.1_2613",1142.3390287626,3.13473194150932,0.23440440218167,8.26300252325686e-42,4.60474595159678e-40,NA,"ABFT21_RS13205","branched-chain amino acid ABC transporter permease","WP_054021227.1"
"lcl_NZ_CP166677.1_cds_WP_054020816.1_4171",5013.96511972014,3.15005235916869,0.237913495866342,4.19443205988139e-41,2.31406816743657e-39,NA,"ABFT21_RS21055","AMP-binding protein","WP_054020816.1"
"lcl_NZ_CP166677.1_cds_WP_463938179.1_4655",760.084522665958,2.53445917221722,0.191607702599216,7.73298510224227e-41,4.22404740683868e-39,NA,"ABFT21_RS23490","methyl-accepting chemotaxis protein","WP_463938179.1"
"lcl_NZ_CP166677.1_cds_WP_439951446.1_1475",6530.73968568675,2.43256980511878,0.183755771301421,8.68025641584151e-41,4.6949975143331e-39,"meaB","ABFT21_RS07435","methylmalonyl Co-A mutase-associated GTPase MeaB","WP_439951446.1"
"lcl_NZ_CP166677.1_cds_WP_054022561.1_3144",1969.40556562491,4.66275955082703,0.356645342090346,3.04133508489343e-40,1.62903355954923e-38,NA,"ABFT21_RS15875","ABC transporter ATP-binding protein","WP_054022561.1"
"lcl_NZ_CP166677.1_cds_WP_054020142.1_4631",286.336036889508,3.77717278723279,0.288771710509891,3.76101164757156e-40,1.99514435188964e-38,NA,"ABFT21_RS23370","sigma-54-dependent Fis family transcriptional regulator","WP_054020142.1"
"lcl_NZ_CP166677.1_cds_WP_054021510.1_5160",5378.51689543766,-2.27305270751747,0.173675727784129,5.21244272503365e-40,2.73876633466768e-38,NA,"ABFT21_RS26075","cyclic di-GMP phosphodiesterase","WP_054021510.1"
"lcl_NZ_CP166677.1_cds_WP_054021373.1_2530",5133.96263926259,-3.75147215983937,0.290635479435883,3.01749233613977e-39,1.57051936023425e-37,NA,"ABFT21_RS12775","Cache 3/Cache 2 fusion domain-containing protein","WP_054021373.1"
"lcl_NZ_CP166677.1_cds_WP_054018873.1_2753",9971.19952955846,2.50404658792643,0.193539878344193,3.69302104335919e-39,1.90414926132829e-37,NA,"ABFT21_RS13915","ABC transporter substrate-binding protein","WP_054018873.1"
"lcl_NZ_CP166677.1_cds_WP_054021148.1_2435",246.859123044471,3.48039809599644,0.269975095594279,4.58759189573023e-39,2.34349486006886e-37,NA,"ABFT21_RS12300","EthD family reductase","WP_054021148.1"
"lcl_NZ_CP166677.1_cds_WP_082368366.1_4229",33339.6134400539,-2.50847687479979,0.19498257536487,5.27016291394031e-39,2.66747603634942e-37,NA,"ABFT21_RS21350","GspE/PulE family protein","WP_082368366.1"
"lcl_NZ_CP166677.1_cds_WP_054022094.1_2971",6918.70430863186,-3.09161749579323,0.241205331527148,1.14599682586698e-38,5.74769498937104e-37,"fliG","ABFT21_RS15005","flagellar motor switch protein FliG","WP_054022094.1"
"lcl_NZ_CP166677.1_cds_WP_054018700.1_2095",62274.2633435497,3.33401525042737,0.260191725776166,1.26769566062318e-38,6.30079005374602e-37,"acs","ABFT21_RS10570","acetate--CoA ligase","WP_054018700.1"
"lcl_NZ_CP166677.1_cds_WP_054022084.1_2959",1903.53878189964,-2.48464156031219,0.194086916268462,1.85629139074235e-38,9.1438925024335e-37,NA,"ABFT21_RS14945","glycosyltransferase family 2 protein","WP_054022084.1"
"lcl_NZ_CP166677.1_cds_WP_054018843.1_2745",1480.99325384172,2.49603558587668,0.195291362987746,2.63157470489411e-38,1.28481395105317e-36,"paaI","ABFT21_RS13875","hydroxyphenylacetyl-CoA thioesterase PaaI","WP_054018843.1"
"lcl_NZ_CP166677.1_cds_WP_054021774.1_5406",3025.54034322428,2.30452579927169,0.180352547762995,2.95993375207519e-38,1.43245215001744e-36,NA,"ABFT21_RS27310","Bug family tripartite tricarboxylate transporter substrate binding protein","WP_054021774.1"
"lcl_NZ_CP166677.1_cds_WP_054022581.1_3167",284.634818463077,3.83612585563413,0.301483621592989,3.18508623259799e-38,1.52801049958636e-36,NA,"ABFT21_RS15990","c-type cytochrome","WP_054022581.1"
"lcl_NZ_CP166677.1_cds_WP_054020425.1_703",12773.2402146158,-2.6808262489457,0.210530062176739,3.84355838012786e-38,1.8280096192384e-36,NA,"ABFT21_RS03560","TerC family protein","WP_054020425.1"
"lcl_NZ_CP166677.1_cds_WP_054017857.1_3552",1391.35969580628,4.80086508500212,0.381051377462408,1.45523498427146e-37,6.80384017646243e-36,NA,"ABFT21_RS17915","hypothetical protein","WP_054017857.1"
